LOAD_ZONE	TIMEPOINT	zone_demand_mw
quillota	75144	665.047363721
quillota	75145	625.080307045
quillota	75146	606.792730868
quillota	75147	593.328236391
quillota	75148	594.353890286
quillota	75149	601.679790459
quillota	75150	641.278949542
quillota	75151	695.453263638
quillota	75152	708.063511053
quillota	75153	744.726457151
quillota	75154	762.682368073
quillota	75155	764.294707145
quillota	75156	766.226169507
quillota	75157	765.633910125
quillota	75158	788.535535279
quillota	75159	782.94600026
quillota	75160	766.306995494
quillota	75161	734.485247265
quillota	75162	774.856433873
quillota	75163	829.925408024
quillota	75164	816.550100842
quillota	75165	815.081297574
quillota	75166	779.363179385
quillota	75167	737.142749953
quillota	77064	705.390679299
quillota	77065	667.718801924
quillota	77066	642.076060993
quillota	77067	601.434525397
quillota	77068	589.15036903
quillota	77069	601.384357543
quillota	77070	584.764862498
quillota	77071	560.535182776
quillota	77072	605.116288428
quillota	77073	646.763968199
quillota	77074	687.224342101
quillota	77075	715.552456749
quillota	77076	722.472833439
quillota	77077	705.9536741
quillota	77078	690.557717261
quillota	77079	663.642663821
quillota	77080	677.789998527
quillota	77081	668.492223
quillota	77082	671.303016351
quillota	77083	690.442052487
quillota	77084	762.565309748
quillota	77085	794.348038535
quillota	77086	772.198931185
quillota	77087	719.243974641
quillota	77616	688.113427951
quillota	77617	646.975788025
quillota	77618	628.364907903
quillota	77619	616.947540561
quillota	77620	617.85474258
quillota	77621	624.542396171
quillota	77622	654.482849891
quillota	77623	678.892297754
quillota	77624	717.927068485
quillota	77625	755.005292926
quillota	77626	767.021887407
quillota	77627	787.670139805
quillota	77628	784.388326051
quillota	77629	771.592736288
quillota	77630	757.47187906
quillota	77631	760.56277626
quillota	77632	767.986225037
quillota	77633	762.577851712
quillota	77634	725.379781843
quillota	77635	735.000861316
quillota	77636	779.209888721
quillota	77637	828.970825255
quillota	77638	804.231105688
quillota	77639	735.248913481
quillota	105840	896.492416224
quillota	105841	843.50906626
quillota	105842	780.855769441
quillota	105843	734.52916314
quillota	105844	724.103129904
quillota	105845	707.32597108
quillota	105846	707.060147027
quillota	105847	720.384776677
quillota	105848	731.040023468
quillota	105849	792.182739288
quillota	105850	851.622271054
quillota	105851	885.832394151
quillota	105852	905.430153112
quillota	105853	911.652346076
quillota	105854	903.125283474
quillota	105855	918.933059972
quillota	105856	922.059278182
quillota	105857	917.314239239
quillota	105858	888.863106713
quillota	105859	891.771253693
quillota	105860	885.428086908
quillota	105861	897.334457687
quillota	105862	972.070810733
quillota	105863	952.453950643
quillota	107544	797.879651189
quillota	107545	760.006886492
quillota	107546	734.457533904
quillota	107547	716.925880461
quillota	107548	713.820355141
quillota	107549	716.056779064
quillota	107550	720.524851628
quillota	107551	739.758097365
quillota	107552	763.239752676
quillota	107553	820.175444704
quillota	107554	854.652983616
quillota	107555	868.770310144
quillota	107556	869.77789473
quillota	107557	876.345499788
quillota	107558	867.676770475
quillota	107559	842.703635296
quillota	107560	823.699603113
quillota	107561	782.309047051
quillota	107562	758.773271873
quillota	107563	795.488826468
quillota	107564	855.192590527
quillota	107565	864.236975388
quillota	107566	834.326198209
quillota	107567	815.756716725
quillota	108480	801.448378901
quillota	108481	725.723542398
quillota	108482	698.353215455
quillota	108483	680.310606795
quillota	108484	672.210136088
quillota	108485	674.491129313
quillota	108486	689.283362421
quillota	108487	689.066882952
quillota	108488	699.254152067
quillota	108489	741.007629592
quillota	108490	759.032728883
quillota	108491	768.475053944
quillota	108492	822.989677797
quillota	108493	837.299607382
quillota	108494	859.595400897
quillota	108495	834.639775087
quillota	108496	857.48950136
quillota	108497	847.310191049
quillota	108498	901.143541279
quillota	108499	928.386527359
quillota	108500	934.347671552
quillota	108501	896.926966922
quillota	108502	854.848770194
quillota	108503	785.941445194
quillota	110184	759.639189748
quillota	110185	713.987490025
quillota	110186	693.098813057
quillota	110187	677.719220214
quillota	110188	678.890756163
quillota	110189	687.258642684
quillota	110190	732.490117556
quillota	110191	794.369818627
quillota	110192	808.773662099
quillota	110193	850.651296966
quillota	110194	871.161134865
quillota	110195	873.002802109
quillota	110196	875.208982577
quillota	110197	874.532484238
quillota	110198	900.691481212
quillota	110199	894.306928647
quillota	110200	875.301304704
quillota	110201	838.953446853
quillota	110202	885.066757207
quillota	110203	947.968368711
quillota	110204	932.69064856
quillota	110205	931.012932677
quillota	110206	890.214511632
quillota	110207	841.988934697
quillota	112104	805.720664886
quillota	112105	762.6905952
quillota	112106	733.400604733
quillota	112107	686.978492784
quillota	112108	672.947121338
quillota	112109	686.921189395
quillota	112110	667.937850103
quillota	112111	640.261905086
quillota	112112	691.183924815
quillota	112113	738.755288062
quillota	112114	784.970471107
quillota	112115	817.327784634
quillota	112116	825.232468763
quillota	112117	806.363736249
quillota	112118	788.777962939
quillota	112119	758.034694862
quillota	112120	774.194250496
quillota	112121	763.574022443
quillota	112122	766.784603976
quillota	112123	788.645846792
quillota	112124	871.027426958
quillota	112125	907.330715506
quillota	112126	882.031269363
quillota	112127	821.544358991
quillota	112656	785.986014497
quillota	112657	738.997235703
quillota	112658	717.739270229
quillota	112659	704.697974001
quillota	112660	705.734210281
quillota	112661	713.373070357
quillota	112662	747.572051129
quillota	112663	775.453333288
quillota	112664	820.040145036
quillota	112665	862.392124622
quillota	112666	876.117877994
quillota	112667	899.702997756
quillota	112668	895.954401074
quillota	112669	881.338853415
quillota	112670	865.209541236
quillota	112671	868.740066689
quillota	112672	877.219376467
quillota	112673	871.041752805
quillota	112674	828.55288179
quillota	112675	839.542398348
quillota	112676	890.039417944
quillota	112677	946.878012563
quillota	112678	918.619483094
quillota	112679	839.825731771
quillota	140880	1019.27148298
quillota	140881	959.031801406
quillota	140882	887.797825962
quillota	140883	835.126561987
quillota	140884	823.272631976
quillota	140885	804.197758341
quillota	140886	803.895528369
quillota	140887	819.045031899
quillota	140888	831.159567394
quillota	140889	900.676080307
quillota	140890	968.256149691
quillota	140891	1007.15151821
quillota	140892	1029.43328711
quillota	140893	1036.50764015
quillota	140894	1026.81275418
quillota	140895	1044.78548379
quillota	140896	1048.33985304
quillota	140897	1042.94495756
quillota	140898	1010.59730183
quillota	140899	1013.90373391
quillota	140900	1006.69183909
quillota	140901	1020.22884619
quillota	140902	1105.20071212
quillota	140903	1082.8972261
quillota	142584	907.153212446
quillota	142585	864.093585461
quillota	142586	835.045122773
quillota	142587	815.112422752
quillota	142588	811.581580393
quillota	142589	814.124293625
quillota	142590	819.204290806
quillota	142591	841.071624596
quillota	142592	867.769208645
quillota	142593	932.502525066
quillota	142594	971.701933315
quillota	142595	987.752697478
quillota	142596	988.898275752
quillota	142597	996.365346779
quillota	142598	986.509392147
quillota	142599	958.116062691
quillota	142600	936.509334385
quillota	142601	889.450137123
quillota	142602	862.691021223
quillota	142603	904.434952464
quillota	142604	972.315442059
quillota	142605	982.598500124
quillota	142606	948.591294195
quillota	142607	927.478630454
quillota	143520	911.210695054
quillota	143521	825.114967969
quillota	143522	793.99613949
quillota	143523	773.48250641
quillota	143524	764.272636208
quillota	143525	766.866022728
quillota	143526	783.684125261
quillota	143527	783.437997859
quillota	143528	795.020463824
quillota	143529	842.492286437
quillota	143530	862.986012153
quillota	143531	873.721510294
quillota	143532	935.702181289
quillota	143533	951.971926448
quillota	143534	977.321239069
quillota	143535	948.947816975
quillota	143536	974.926926182
quillota	143537	963.353509019
quillota	143538	1024.5596026
quillota	143539	1055.53365026
quillota	143540	1062.31120261
quillota	143541	1019.76554755
quillota	143542	971.924533833
quillota	143543	893.580010143
quillota	145224	863.67553083
quillota	145225	811.771605225
quillota	145226	788.022120717
quillota	145227	770.53621663
quillota	145228	771.868200216
quillota	145229	781.38211015
quillota	145230	832.808259034
quillota	145231	903.162690969
quillota	145232	919.539211987
quillota	145233	967.152195904
quillota	145234	990.470957459
quillota	145235	992.564850134
quillota	145236	995.07317792
quillota	145237	994.304029789
quillota	145238	1024.04563067
quillota	145239	1016.78668208
quillota	145240	995.178144018
quillota	145241	953.852267407
quillota	145242	1006.2810235
quillota	145243	1077.79732155
quillota	145244	1060.42724213
quillota	145245	1058.51975476
quillota	145246	1012.13378833
quillota	145247	957.303480313
quillota	147144	916.068091718
quillota	147145	867.144841339
quillota	147146	833.84344193
quillota	147147	781.063592336
quillota	147148	765.11055523
quillota	147149	780.998440965
quillota	147150	759.415239544
quillota	147151	727.948937086
quillota	147152	785.844979067
quillota	147153	839.931475602
quillota	147154	892.476056356
quillota	147155	929.264863877
quillota	147156	938.252133561
quillota	147157	916.799234882
quillota	147158	896.80500301
quillota	147159	861.851292441
quillota	147160	880.223979077
quillota	147161	868.149258309
quillota	147162	871.799544848
quillota	147163	896.654792905
quillota	147164	990.318937593
quillota	147165	1031.59414092
quillota	147166	1002.8298106
quillota	147167	934.05891893
quillota	147696	893.630683432
quillota	147697	840.206559169
quillota	147698	816.037210269
quillota	147699	801.209844074
quillota	147700	802.387998034
quillota	147701	811.073037747
quillota	147702	849.955737943
quillota	147703	881.65549948
quillota	147704	932.34869544
quillota	147705	980.500987928
quillota	147706	996.106551055
quillota	147707	1022.92176952
quillota	147708	1018.659784
quillota	147709	1002.04256486
quillota	147710	983.704263671
quillota	147711	987.718312032
quillota	147712	997.358905188
quillota	147713	990.335225436
quillota	147714	942.027293561
quillota	147715	954.521878721
quillota	147716	1011.9347147
quillota	147717	1076.55763574
quillota	147718	1044.42896101
quillota	147719	954.844016056
polpaico	720	553.790902092
polpaico	721	534.917607272
polpaico	722	528.261103593
polpaico	723	530.294067194
polpaico	724	530.68270647
polpaico	725	531.469489786
polpaico	726	532.120038139
polpaico	727	531.094579615
polpaico	728	527.114195296
polpaico	729	530.2655529
polpaico	730	524.446524616
polpaico	731	529.607611952
polpaico	732	542.608018154
polpaico	733	525.632508057
polpaico	734	543.209986598
polpaico	735	546.866152826
polpaico	736	539.01838528
polpaico	737	539.191583218
polpaico	738	546.002275306
polpaico	739	537.224096886
polpaico	740	537.187133911
polpaico	741	527.906259037
polpaico	742	530.412348713
polpaico	743	499.097316649
polpaico	2424	514.40104421
polpaico	2425	507.193264167
polpaico	2426	493.007930608
polpaico	2427	495.467552545
polpaico	2428	501.560106841
polpaico	2429	502.205374769
polpaico	2430	500.824015604
polpaico	2431	500.862034664
polpaico	2432	505.291255104
polpaico	2433	505.422209642
polpaico	2434	502.308871097
polpaico	2435	507.845924689
polpaico	2436	506.386415236
polpaico	2437	523.480206852
polpaico	2438	516.912414311
polpaico	2439	516.734992033
polpaico	2440	524.440188106
polpaico	2441	514.650280267
polpaico	2442	491.97296732
polpaico	2443	506.705352902
polpaico	2444	524.48348759
polpaico	2445	529.339366365
polpaico	2446	529.013036104
polpaico	2447	527.233532899
polpaico	3360	529.337254195
polpaico	3361	526.277775985
polpaico	3362	524.965062345
polpaico	3363	513.92474988
polpaico	3364	509.473351656
polpaico	3365	514.903740664
polpaico	3366	511.049030458
polpaico	3367	498.53442335
polpaico	3368	496.938678933
polpaico	3369	476.323899968
polpaico	3370	458.508802305
polpaico	3371	460.731861205
polpaico	3372	459.146677638
polpaico	3373	502.56127541
polpaico	3374	508.051861262
polpaico	3375	507.36751819
polpaico	3376	523.301728489
polpaico	3377	530.125093596
polpaico	3378	542.313370443
polpaico	3379	543.482456525
polpaico	3380	544.33894145
polpaico	3381	535.432976746
polpaico	3382	537.681381685
polpaico	3383	525.715938771
polpaico	5064	530.323637574
polpaico	5065	520.222184664
polpaico	5066	511.751326975
polpaico	5067	509.138572715
polpaico	5068	509.13751663
polpaico	5069	509.085768465
polpaico	5070	520.5643562
polpaico	5071	536.609455423
polpaico	5072	539.846355911
polpaico	5073	526.866015323
polpaico	5074	513.873001716
polpaico	5075	512.687018274
polpaico	5076	522.905696618
polpaico	5077	536.338041581
polpaico	5078	531.860241232
polpaico	5079	540.457829119
polpaico	5080	537.713064235
polpaico	5081	521.47047712
polpaico	5082	532.290067822
polpaico	5083	535.629408554
polpaico	5084	539.384846771
polpaico	5085	535.359050797
polpaico	5086	533.167674447
polpaico	5087	533.031439483
polpaico	6984	518.950658338
polpaico	6985	490.087855616
polpaico	6986	483.61405464
polpaico	6987	492.41124259
polpaico	6988	479.466808892
polpaico	6989	499.101540989
polpaico	6990	504.597407266
polpaico	6991	496.3852904
polpaico	6992	498.1510645
polpaico	6993	503.529705344
polpaico	6994	508.693960935
polpaico	6995	493.027996223
polpaico	6996	513.286874548
polpaico	6997	519.533617252
polpaico	6998	515.415941883
polpaico	6999	514.779122636
polpaico	7000	513.593139194
polpaico	7001	502.251842508
polpaico	7002	501.552714246
polpaico	7003	502.48946163
polpaico	7004	517.520719265
polpaico	7005	522.79163944
polpaico	7006	518.689805346
polpaico	7007	512.518044676
polpaico	7536	502.320488032
polpaico	7537	506.443443825
polpaico	7538	485.846618304
polpaico	7539	467.134904487
polpaico	7540	462.854592031
polpaico	7541	473.582303339
polpaico	7542	496.805612225
polpaico	7543	494.431533172
polpaico	7544	487.881694076
polpaico	7545	500.433264159
polpaico	7546	493.861247278
polpaico	7547	486.821384748
polpaico	7548	480.079338185
polpaico	7549	481.3867714
polpaico	7550	477.488761709
polpaico	7551	476.734717028
polpaico	7552	489.335923105
polpaico	7553	491.04994904
polpaico	7554	492.163062618
polpaico	7555	486.405287263
polpaico	7556	477.375760616
polpaico	7557	503.637426012
polpaico	7558	516.423446962
polpaico	7559	521.531730049
polpaico	35760	637.61218725
polpaico	35761	615.882247763
polpaico	35762	608.218221766
polpaico	35763	610.558892882
polpaico	35764	611.006356243
polpaico	35765	611.912226363
polpaico	35766	612.66124112
polpaico	35767	611.480570132
polpaico	35768	606.897718476
polpaico	35769	610.526062689
polpaico	35770	603.826271599
polpaico	35771	609.768536401
polpaico	35772	624.736672213
polpaico	35773	605.191764411
polpaico	35774	625.42975405
polpaico	35775	629.639314259
polpaico	35776	620.603715785
polpaico	35777	620.803128805
polpaico	35778	628.644681027
polpaico	35779	618.537845538
polpaico	35780	618.495287881
polpaico	35781	607.809668262
polpaico	35782	610.695077383
polpaico	35783	574.640230666
polpaico	37464	592.260316454
polpaico	37465	583.961573406
polpaico	37466	567.629160716
polpaico	37467	570.461068783
polpaico	37468	577.475786532
polpaico	37469	578.218721624
polpaico	37470	576.628281198
polpaico	37471	576.672054788
polpaico	37472	581.771677988
polpaico	37473	581.922453686
polpaico	37474	578.337883063
polpaico	37475	584.713020029
polpaico	37476	583.032600558
polpaico	37477	602.713692861
polpaico	37478	595.15180524
polpaico	37479	594.947528488
polpaico	37480	603.818976001
polpaico	37481	592.547276653
polpaico	37482	566.437546329
polpaico	37483	583.399812338
polpaico	37484	603.868829256
polpaico	37485	609.459689407
polpaico	37486	609.083966095
polpaico	37487	607.035118911
polpaico	38400	609.457257541
polpaico	38401	605.934699503
polpaico	38402	604.423294725
polpaico	38403	591.711930649
polpaico	38404	586.586772855
polpaico	38405	592.839100584
polpaico	38406	588.400944962
polpaico	38407	573.992138352
polpaico	38408	572.154863517
polpaico	38409	548.419850435
polpaico	38410	527.908275861
polpaico	38411	530.467814925
polpaico	38412	528.642699422
polpaico	38413	578.628491061
polpaico	38414	584.950126974
polpaico	38415	584.162202359
polpaico	38416	602.508200176
polpaico	38417	610.364343594
polpaico	38418	624.397426892
polpaico	38419	625.743464776
polpaico	38420	626.729586477
polpaico	38421	616.47562309
polpaico	38422	619.064344547
polpaico	38423	605.287823122
polpaico	40104	610.592939007
polpaico	40105	598.96253941
polpaico	40106	589.209540438
polpaico	40107	586.201322079
polpaico	40108	586.200106146
polpaico	40109	586.140525427
polpaico	40110	599.356501717
polpaico	40111	617.830172504
polpaico	40112	621.557007294
polpaico	40113	606.61197421
polpaico	40114	591.65234993
polpaico	40115	590.286857118
polpaico	40116	602.052225283
polpaico	40117	617.517677711
polpaico	40118	612.362121591
polpaico	40119	622.261032528
polpaico	40120	619.100822539
polpaico	40121	600.399772272
polpaico	40122	612.857006341
polpaico	40123	616.701786636
polpaico	40124	621.025644552
polpaico	40125	616.390507776
polpaico	40126	613.867446703
polpaico	40127	613.71059134
polpaico	42024	597.498556021
polpaico	42025	564.26710584
polpaico	42026	556.81343626
polpaico	42027	566.942158544
polpaico	42028	552.038467184
polpaico	42029	574.645094398
polpaico	42030	580.972809976
polpaico	42031	571.517714601
polpaico	42032	573.550754656
polpaico	42033	579.743501665
polpaico	42034	585.689414266
polpaico	42035	567.652263443
polpaico	42036	590.977507089
polpaico	42037	598.169751063
polpaico	42038	593.428828112
polpaico	42039	592.695620485
polpaico	42040	591.330127673
polpaico	42041	578.272222678
polpaico	42042	577.467275001
polpaico	42043	578.545807614
polpaico	42044	595.852182675
polpaico	42045	601.920904514
polpaico	42046	597.198220559
polpaico	42047	590.09230783
polpaico	42576	578.351258326
polpaico	42577	583.098260943
polpaico	42578	559.383918722
polpaico	42579	537.840016991
polpaico	42580	532.91184035
polpaico	42581	545.263288244
polpaico	42582	572.001655953
polpaico	42583	569.268238463
polpaico	42584	561.727021704
polpaico	42585	576.178385971
polpaico	42586	568.611634618
polpaico	42587	560.506224925
polpaico	42588	552.743708351
polpaico	42589	554.249033464
polpaico	42590	549.761024586
polpaico	42591	548.89284839
polpaico	42592	563.40136151
polpaico	42593	565.374820846
polpaico	42594	566.656414278
polpaico	42595	560.027147304
polpaico	42596	549.63091975
polpaico	42597	579.867526836
polpaico	42598	594.588828239
polpaico	42599	600.470296389
polpaico	70800	730.751922829
polpaico	70801	705.847764187
polpaico	70802	697.064209158
polpaico	70803	699.746795772
polpaico	70804	700.25962272
polpaico	70805	701.297818579
polpaico	70806	702.156246295
polpaico	70807	700.8031078
polpaico	70808	695.550812242
polpaico	70809	699.709169882
polpaico	70810	692.030701183
polpaico	70811	698.840987305
polpaico	70812	715.995606122
polpaico	70813	693.595659504
polpaico	70814	716.789930471
polpaico	70815	721.614405722
polpaico	70816	711.258924615
polpaico	70817	711.487467059
polpaico	70818	720.474480605
polpaico	70819	708.891280637
polpaico	70820	708.842506335
polpaico	70821	696.595975858
polpaico	70822	699.902873539
polpaico	70823	658.581284817
polpaico	72504	678.77523943
polpaico	72505	669.264250524
polpaico	72506	650.546066937
polpaico	72507	653.791648353
polpaico	72508	661.831046887
polpaico	72509	662.682506846
polpaico	72510	660.8597415
polpaico	72511	660.909909353
polpaico	72512	666.754464294
polpaico	72513	666.927264679
polpaico	72514	662.819074892
polpaico	72515	670.125465343
polpaico	72516	668.199577187
polpaico	72517	690.755601572
polpaico	72518	682.089104868
polpaico	72519	681.854988218
polpaico	72520	692.022339874
polpaico	72521	679.104117581
polpaico	72522	649.180386479
polpaico	72523	668.620429736
polpaico	72524	692.079475485
polpaico	72525	698.487025227
polpaico	72526	698.056417817
polpaico	72527	695.70828356
polpaico	73440	698.484238124
polpaico	73441	694.447119464
polpaico	73442	692.714934964
polpaico	73443	678.146747708
polpaico	73444	672.272928186
polpaico	73445	679.438569938
polpaico	73446	674.352107007
polpaico	73447	657.838521874
polpaico	73448	655.732865575
polpaico	73449	628.53074053
polpaico	73450	605.022920479
polpaico	73451	607.956346361
polpaico	73452	605.864625577
polpaico	73453	663.152133698
polpaico	73454	670.397207884
polpaico	73455	669.494186519
polpaico	73456	690.52009137
polpaico	73457	699.523827534
polpaico	73458	715.606805257
polpaico	73459	717.149466755
polpaico	73460	718.279637011
polpaico	73461	706.527817313
polpaico	73462	709.494688431
polpaico	73463	693.705750072
polpaico	75144	699.785815214
polpaico	75145	686.456495231
polpaico	75146	675.278818746
polpaico	75147	671.831172365
polpaico	75148	671.829778813
polpaico	75149	671.76149479
polpaico	75150	686.908005913
polpaico	75151	708.080233671
polpaico	75152	712.351468981
polpaico	75153	695.223327642
polpaico	75154	678.078463686
polpaico	75155	676.513505364
polpaico	75156	689.997509562
polpaico	75157	707.722090938
polpaico	75158	701.813432629
polpaico	75159	713.158335293
polpaico	75160	709.536494976
polpaico	75161	688.10367309
polpaico	75162	702.380608085
polpaico	75163	706.78701789
polpaico	75164	711.742486981
polpaico	75165	706.430268709
polpaico	75166	703.538649371
polpaico	75167	703.358881229
polpaico	77064	684.77865924
polpaico	77065	646.692897073
polpaico	77066	638.150426451
polpaico	77067	649.758710346
polpaico	77068	632.677949758
polpaico	77069	658.586859023
polpaico	77070	665.838900966
polpaico	77071	655.002644596
polpaico	77072	657.332662684
polpaico	77073	664.430020412
polpaico	77074	671.244487188
polpaico	77075	650.572544415
polpaico	77076	677.30504261
polpaico	77077	685.547899661
polpaico	77078	680.114442409
polpaico	77079	679.274130862
polpaico	77080	677.709172541
polpaico	77081	662.743823112
polpaico	77082	661.821292026
polpaico	77083	663.057372196
polpaico	77084	682.891790525
polpaico	77085	689.847006002
polpaico	77086	684.434452022
polpaico	77087	676.290537126
polpaico	77616	662.834403958
polpaico	77617	668.274828967
polpaico	77618	641.096394297
polpaico	77619	616.405449033
polpaico	77620	610.757384852
polpaico	77621	624.913080867
polpaico	77622	655.557278088
polpaico	77623	652.424574343
polpaico	77624	643.781768014
polpaico	77625	660.344127449
polpaico	77626	651.672056539
polpaico	77627	642.38264232
polpaico	77628	633.486209621
polpaico	77629	635.211426363
polpaico	77630	630.067827821
polpaico	77631	629.072832058
polpaico	77632	645.700688413
polpaico	77633	647.962422478
polpaico	77634	649.431225747
polpaico	77635	641.833583034
polpaico	77636	629.918717812
polpaico	77637	664.572162664
polpaico	77638	681.443890529
polpaico	77639	688.184499076
polpaico	105840	834.689119672
polpaico	105841	806.242762428
polpaico	105842	796.20989411
polpaico	105843	799.274033649
polpaico	105844	799.859801623
polpaico	105845	801.045663419
polpaico	105846	802.026188071
polpaico	105847	800.480588335
polpaico	105848	794.481241882
polpaico	105849	799.231056107
polpaico	105850	790.460454104
polpaico	105851	798.239389129
polpaico	105852	817.833964568
polpaico	105853	792.248001481
polpaico	105854	818.741268224
polpaico	105855	824.251944111
polpaico	105856	812.423569612
polpaico	105857	812.684618383
polpaico	105858	822.949883777
polpaico	105859	809.719168014
polpaico	105860	809.663456386
polpaico	105861	795.675062482
polpaico	105862	799.452310859
polpaico	105863	752.253419639
polpaico	107544	775.319625381
polpaico	107545	764.455857926
polpaico	107546	743.075326871
polpaico	107547	746.782537772
polpaico	107548	755.965405823
polpaico	107549	756.937971671
polpaico	107550	754.855948546
polpaico	107551	754.913251935
polpaico	107552	761.589096727
polpaico	107553	761.786475066
polpaico	107554	757.09396423
polpaico	107555	765.4395661
polpaico	107556	763.239752676
polpaico	107557	789.003992972
polpaico	107558	779.104832562
polpaico	107559	778.837416747
polpaico	107560	790.450903539
polpaico	107561	775.69528093
polpaico	107562	741.515401287
polpaico	107563	763.720464437
polpaico	107564	790.516165732
polpaico	107565	797.835081886
polpaico	107566	797.3432278
polpaico	107567	794.661110853
polpaico	108480	797.831898365
polpaico	108481	793.220567329
polpaico	108482	791.242008656
polpaico	108483	774.601741261
polpaico	108484	767.892469492
polpaico	108485	776.077303522
polpaico	108486	770.267376604
polpaico	108487	751.405011133
polpaico	108488	748.999860565
polpaico	108489	717.928689764
polpaico	108490	691.077276842
polpaico	108491	694.427933324
polpaico	108492	692.038700364
polpaico	108493	757.474395061
polpaico	108494	765.749959456
polpaico	108495	764.718498458
polpaico	108496	788.734985397
polpaico	108497	799.019351921
polpaico	108498	817.389863305
polpaico	108499	819.15194251
polpaico	108500	820.442860518
polpaico	108501	807.019541698
polpaico	108502	810.40840044
polpaico	108503	792.373750584
polpaico	110184	799.318602951
polpaico	110185	784.093410907
polpaico	110186	771.325897536
polpaico	110187	767.387881318
polpaico	110188	767.386289558
polpaico	110189	767.308293278
polpaico	110190	784.609141406
polpaico	110191	808.792763229
polpaico	110192	813.671510078
polpaico	110193	794.107178095
polpaico	110194	774.523744981
polpaico	110195	772.736197604
polpaico	110196	788.138075097
polpaico	110197	808.383680703
polpaico	110198	801.634614914
polpaico	110199	814.593139581
polpaico	110200	810.456153264
polpaico	110201	785.974872171
polpaico	110202	802.28246156
polpaico	110203	807.315609207
polpaico	110204	812.975910609
polpaico	110205	806.908118442
polpaico	110206	803.605214784
polpaico	110207	803.399877641
polpaico	112104	782.176930904
polpaico	112105	738.674108261
polpaico	112106	728.916614561
polpaico	112107	742.175982019
polpaico	112108	722.665769903
polpaico	112109	752.259786682
polpaico	112110	760.543309882
polpaico	112111	748.165777907
polpaico	112112	750.827201963
polpaico	112113	758.934039714
polpaico	112114	766.717750022
polpaico	112115	743.105570326
polpaico	112116	773.640317738
polpaico	112117	783.055582865
polpaico	112118	776.849307509
polpaico	112119	775.889475747
polpaico	112120	774.10192837
polpaico	112121	757.008009147
polpaico	112122	755.954263497
polpaico	112123	757.366155326
polpaico	112124	780.021686782
polpaico	112125	787.966164931
polpaico	112126	781.783765987
polpaico	112127	772.481515876
polpaico	112656	757.111473598
polpaico	112657	763.325707759
polpaico	112658	732.281596891
polpaico	112659	704.07877905
polpaico	112660	697.62737253
polpaico	112661	713.796478729
polpaico	112662	748.799298705
polpaico	112663	745.221020428
polpaico	112664	735.348919951
polpaico	112665	754.26699705
polpaico	112666	744.361469596
polpaico	112667	733.750792109
polpaico	112668	723.588991166
polpaico	112669	725.559591036
polpaico	112670	719.684401926
polpaico	112671	718.547884715
polpaico	112672	737.540774572
polpaico	112673	740.124202349
polpaico	112674	741.801918231
polpaico	112675	733.123638354
polpaico	112676	719.51408352
polpaico	112677	759.096399315
polpaico	112678	778.367847312
polpaico	112679	786.067194298
polpaico	140880	949.003919545
polpaico	140881	916.661693099
polpaico	140882	905.254773884
polpaico	140883	908.738562475
polpaico	140884	909.404554267
polpaico	140885	910.752825696
polpaico	140886	911.867638045
polpaico	140887	910.110360787
polpaico	140888	903.28937419
polpaico	140889	908.689698946
polpaico	140890	898.717919655
polpaico	140891	907.562218275
polpaico	140892	929.840367654
polpaico	140893	900.750280479
polpaico	140894	930.871931029
polpaico	140895	937.137321212
polpaico	140896	923.688992371
polpaico	140897	923.985793061
polpaico	140898	935.656937281
polpaico	140899	920.614209609
polpaico	140900	920.550867998
polpaico	140901	904.64669442
polpaico	140902	908.941255629
polpaico	140903	855.278243006
polpaico	142584	881.503479614
polpaico	142585	869.151865519
polpaico	142586	844.843165076
polpaico	142587	849.058096831
polpaico	142588	859.498604042
polpaico	142589	860.604367589
polpaico	142590	858.237201108
polpaico	142591	858.302352479
polpaico	142592	865.892487206
polpaico	142593	866.116897484
polpaico	142594	860.781724099
polpaico	142595	870.270297389
polpaico	142596	867.769208645
polpaico	142597	897.061988974
polpaico	142598	885.807089625
polpaico	142599	885.503049893
polpaico	142600	898.707061093
polpaico	142601	881.930583047
polpaico	142602	843.069599975
polpaico	142603	868.315756257
polpaico	142604	898.781261265
polpaico	142605	907.102539157
polpaico	142606	906.543323222
polpaico	142607	903.493877105
polpaico	143520	907.098919636
polpaico	143521	901.856044027
polpaico	143522	899.606511965
polpaico	143523	880.687277716
polpaico	143524	873.059138022
polpaico	143525	882.364925521
polpaico	143526	875.7593004
polpaico	143527	854.313640762
polpaico	143528	851.579092938
polpaico	143529	816.252571746
polpaico	143530	785.723725127
polpaico	143531	789.533270573
polpaico	143532	786.816820352
polpaico	143533	861.214256813
polpaico	143534	870.623200649
polpaico	143535	869.45047597
polpaico	143536	896.756139482
polpaico	143537	908.449000825
polpaico	143538	929.335444528
polpaico	143539	931.338849188
polpaico	143540	932.806564797
polpaico	143541	917.544856128
polpaico	143542	921.397835822
polpaico	143543	900.893251544
polpaico	145224	908.789235763
polpaico	145225	891.478878427
polpaico	145226	876.962791004
polpaico	145227	872.485444005
polpaico	145228	872.483634244
polpaico	145229	872.394955989
polpaico	145230	892.065240766
polpaico	145231	919.56092911
polpaico	145232	925.107844451
polpaico	145233	902.864080518
polpaico	145234	880.598599461
polpaico	145235	878.566238636
polpaico	145236	896.077479367
polpaico	145237	919.095820711
polpaico	145238	911.42243701
